measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Western Sub-Saharan Africa,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,1999,33721.09316285745,54520.45282960891,19183.941105932652
Deaths,Western Sub-Saharan Africa,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,1999,13.399623574193503,21.66458665746964,7.6230503040789435
Deaths,Western Sub-Saharan Africa,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,1999,10.577902125042641,16.543491585169328,6.026682669730595
Deaths,East Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,1999,730.3494606172246,1230.924248014932,386.13695226808636
Deaths,East Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,1999,0.05620493151023927,0.09472727342812562,0.029715639055116247
Deaths,East Asia,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,1999,0.06327154189045738,0.10511764474784357,0.033246380984497226
Deaths,Low-middle SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2000,16314.273967817222,25131.32184669192,9539.94440802859
Deaths,Low-middle SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2000,1.1729635397168237,1.8068915778421561,0.685902847017108
Deaths,Low-middle SDI,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2000,1.0804130286270783,1.63035978669299,0.6255664829671113
Deaths,Australasia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,1999,1.5876687861382135,1.8924066521428309,1.322694415745005
Deaths,Australasia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,1999,0.0070507298311650556,0.008404050108847512,0.005873996551442483
Deaths,Australasia,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,1999,0.005765876151817757,0.006807654375152284,0.004827635752164739
Deaths,High-middle SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,1999,498.38370800689074,784.3405693949553,291.216363135403
Deaths,High-middle SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,1999,0.04350939636118537,0.06847371647126779,0.02542347987496004
Deaths,High-middle SDI,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,1999,0.04722069850262928,0.07393221524176799,0.028047491935783635
Deaths,Central Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,1997,6.298225123816518,10.41154326182077,3.455671724639918
Deaths,Central Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,1997,0.008610441634693993,0.014233849032165959,0.00472432456902141
Deaths,Central Asia,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,1997,0.008835139974751615,0.014433697367731526,0.004836299152733289
Deaths,Southeast Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,1999,1720.5758579839046,2700.0999497603657,952.8978819226469
Deaths,Southeast Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,1999,0.32128036268381294,0.5041853209297266,0.17793308890401086
Deaths,Southeast Asia,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,1999,0.3529295368496042,0.5493591927445395,0.20025796289695033
Deaths,Eastern Europe,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,1999,31.897906222635353,49.4138359061813,20.825400462141477
Deaths,Eastern Europe,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,1999,0.014395774502840238,0.022300850534225626,0.009398666072056843
Deaths,Eastern Europe,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,1999,0.015562428047575162,0.022497969507942066,0.010869614536150334
Deaths,Central Europe,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,1999,14.973798922890301,20.85802309842092,10.737565061070915
Deaths,Central Europe,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,1999,0.01218723781307768,0.01697643257533847,0.008739349286480591
Deaths,Central Europe,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,1999,0.012016624532277063,0.01651571413950464,0.008752516774878946
Deaths,High SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,1999,308.24202099090235,398.17762550889086,242.0003600504804
Deaths,High SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,1999,0.032888254648907427,0.04248404257516921,0.025820520644401
Deaths,High SDI,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,1999,0.028591881162620042,0.03862577788109522,0.021383472049240303
Deaths,Southern Sub-Saharan Africa,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,1997,556.2473742258381,965.760499572018,296.0371735050924
Deaths,Southern Sub-Saharan Africa,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,1997,0.9174318956887629,1.5928515386464683,0.48826108287003356
Deaths,Southern Sub-Saharan Africa,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,1997,0.8838839307327374,1.466089099160039,0.4922087960684607
Deaths,Middle SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,1999,4786.2189682278595,7212.325106439567,2781.8816987667096
Deaths,Middle SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,1999,0.24740278440658522,0.37280979521071533,0.14379728189064322
Deaths,Middle SDI,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,1999,0.2661572821398294,0.39789591366360527,0.15672518981488232
Deaths,High-income Asia Pacific,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,1999,9.101826011263938,15.903530578832077,4.757125456533996
Deaths,High-income Asia Pacific,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,1999,0.005068795273547688,0.008856655854654259,0.0026492370871418623
Deaths,High-income Asia Pacific,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,1999,0.004783648123638792,0.008660012153497475,0.0023184007125292335
Deaths,Eastern Sub-Saharan Africa,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,1999,8714.492014199788,14039.443194536894,4956.196746061972
Deaths,Eastern Sub-Saharan Africa,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,1999,3.5825581357523384,5.771664183760168,2.0375098107911933
Deaths,Eastern Sub-Saharan Africa,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,1999,3.0328646292620136,4.761151927757814,1.7331461380939128
Deaths,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,1999,7780.473694191821,12681.451757819004,4172.576166620519
Deaths,South Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,1999,0.5984403266265932,0.9754023251455631,0.3209364804987104
Deaths,South Asia,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,1999,0.5534701432725765,0.8821632860377995,0.3028604847629138
Deaths,Low SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,1997,38352.53874997204,62655.14225032123,21595.127007661933
Deaths,Low SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,1997,6.39217761942179,10.442667189391319,3.599237287702326
Deaths,Low SDI,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,1997,5.1883782943175465,7.999419693088873,2.897929311937815
Deaths,High-income North America,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2000,30.876388217535403,34.27893393811108,27.94744697976681
Deaths,High-income North America,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2000,0.00991452522343176,0.011007095543925692,0.008974031096488703
Deaths,High-income North America,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2000,0.007830223673842973,0.008653143457891591,0.007135810250904081
Deaths,Caribbean,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2000,7.267641090206158,12.459881991254152,3.827215983665363
Deaths,Caribbean,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2000,0.018103308697248518,0.031036905540496772,0.009533392134169401
Deaths,Caribbean,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2000,0.01867395641467986,0.03195351428364971,0.009942359723699187
Deaths,Western Sub-Saharan Africa,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2000,36121.11345517428,57577.50538461807,20853.52861182282
Deaths,Western Sub-Saharan Africa,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2000,13.920347271356905,22.189207178426344,8.03652856576512
Deaths,Western Sub-Saharan Africa,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2000,10.975727701742912,16.85473239038936,6.266543818941276
Deaths,Central Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,1998,6.227521354316563,10.315532556791725,3.3636640295968236
Deaths,Central Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,1998,0.008468150474516312,0.01402700640362092,0.004573892489120145
Deaths,Central Asia,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,1998,0.008801728717100114,0.014525016332654569,0.004757314247816547
Deaths,Global,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,1998,61309.05471947082,98085.720016598,34881.57489990494
Deaths,Global,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,1998,1.0307711716662815,1.6490864686767144,0.5864536974784156
Deaths,Global,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,1998,1.0233892921526808,1.6201249345998239,0.5857307164049611
Deaths,Southern Sub-Saharan Africa,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,1998,517.4696471396896,875.4368668391927,285.2871389954014
Deaths,Southern Sub-Saharan Africa,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,1998,0.838741543109796,1.4189533099121012,0.4624081364250303
Deaths,Southern Sub-Saharan Africa,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,1998,0.8140771857855529,1.3281678710520324,0.4536904030551531
Deaths,Low SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,1998,40560.37160672683,65953.16582411587,22702.65493954009
Deaths,Low SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,1998,6.578608422766515,10.697141939564665,3.6822117522131053
Deaths,Low SDI,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,1998,5.347805509866393,8.190951567041816,3.022477052598524
Deaths,Central Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,1999,6.205708456271462,10.384289908753248,3.339808738719914
Deaths,Central Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,1999,0.008391157002584929,0.01404129884584689,0.004515980678544788
Deaths,Central Asia,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,1999,0.008813151329739656,0.014541195280902098,0.004770111361669372
Deaths,High-middle SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2000,484.4643857246111,764.3082752908796,280.5703984869804
Deaths,High-middle SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2000,0.042020204142490435,0.06629257114014936,0.024335381027294958
Deaths,High-middle SDI,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2000,0.045558004551920085,0.07178822798963844,0.026893782388273883
Deaths,Southern Sub-Saharan Africa,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,1999,508.82378332355444,864.4044766210652,273.313222552917
Deaths,Southern Sub-Saharan Africa,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,1999,0.8113657520718441,1.378371474082495,0.43582276543628967
Deaths,Southern Sub-Saharan Africa,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,1999,0.7870044103154653,1.2827347492796697,0.4349915951446782
Deaths,High SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2000,277.2203308001716,368.9433473917489,210.96592723428557
Deaths,High SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2000,0.02937217007226147,0.03909044735406249,0.02235235444778547
Deaths,High SDI,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2000,0.025757628731712535,0.03633321794221253,0.018832875166189342
Deaths,Global,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,1999,64515.03650492922,102373.07359470775,36690.71210780935
Deaths,Global,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,1999,1.071165194570692,1.6997351196956454,0.6091884295980519
Deaths,Global,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,1999,1.0707755774719254,1.691497934851306,0.6099293993210676
Deaths,Middle SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2000,4874.479509349006,7288.577055143274,2846.3843331323314
Deaths,Middle SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2000,0.24924311736091195,0.3726813627721534,0.14554204259890505
Deaths,Middle SDI,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2000,0.2698867451920322,0.4038828111313161,0.1589100531018777
Deaths,Low SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,1999,43261.65152691939,69671.89429799661,24179.615866636614
Deaths,Low SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,1999,6.831485046779223,11.00194946976032,3.8182241870033424
Deaths,Low SDI,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,1999,5.550393038110567,8.571724775744595,3.116308352635179
Deaths,Central Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2000,6.215126675577846,10.354154818633804,3.3715604444950102
Deaths,Central Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2000,0.008353763013744134,0.013917038232280564,0.004531720495818618
Deaths,Central Asia,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2000,0.008830307178405446,0.014415936254556026,0.004772931483072703
Deaths,Global,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2000,68465.86298075534,107778.15608367285,39800.545409621955
Deaths,Global,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2000,1.1226160786001451,1.7672090246699517,0.6525986859532589
Deaths,Global,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2000,1.1298726638073944,1.7715352813039864,0.6552336615144294
Deaths,Oceania,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2001,24.400528095695726,39.668839735314506,13.309771429078095
Deaths,Oceania,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2001,0.2851980553134791,0.46365701204022153,0.15556716286437994
Deaths,Oceania,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2001,0.2868199042617788,0.45880488834823296,0.16014761544265446
Deaths,Southern Sub-Saharan Africa,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2000,501.2035205327872,826.2934214882342,276.901325197891
Deaths,Southern Sub-Saharan Africa,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2000,0.7872547113494719,1.2978827210395347,0.4349368348594667
Deaths,Southern Sub-Saharan Africa,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2000,0.7652081773564284,1.223995122693973,0.4249713571753457
Deaths,Low SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2000,46501.74363574305,74195.27386204698,26545.86148808516
Deaths,Low SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2000,7.152948035083062,11.412796529548848,4.083312859366327
Deaths,Low SDI,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2000,5.8044284132252875,8.979086931732285,3.2972767564136
Deaths,Central Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2001,6.200097718985994,10.322487036635906,3.3258362516968387
Deaths,Central Asia,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2001,0.008280566525791453,0.013786240877581332,0.004441834562015356
Deaths,Central Asia,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2001,0.008792161544264874,0.014412171392598152,0.004788869303544842
Deaths,Global,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2001,72054.76159567574,113177.09931784692,41208.75809613917
Deaths,Global,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2001,1.166651464981924,1.832470551529726,0.6672183341986343
Deaths,Global,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2001,1.1820142479312052,1.8526202899247837,0.6793498982492321
Deaths,Southern Sub-Saharan Africa,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2001,477.7530719439671,775.999946136341,261.71010017808493
Deaths,Southern Sub-Saharan Africa,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2001,0.7402022985516505,1.2022883316456083,0.4054781205650128
Deaths,Southern Sub-Saharan Africa,Both,Age-standardized,Invasive Non-typhoidal Salmonella (iNTS),Rate,2001,0.7226261331894395,1.1468990491425977,0.40575178133779705
Deaths,Low SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Number,2001,49268.5492736012,78682.02607527713,28022.75036037777
Deaths,Low SDI,Both,All ages,Invasive Non-typhoidal Salmonella (iNTS),Rate,2001,7.38483177198927,11.793599255753449,4.2003123747490765
