measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,1,Global,3,Both,20,75-79 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,0.39605747238502853,0.6554657863132672,0.20660914357850352
1,Deaths,1,Global,1,Male,30,80-84 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,159.0568753830931,270.1031647691623,75.97732957634585
1,Deaths,1,Global,2,Female,30,80-84 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,166.56126051882543,296.61201858383515,79.35365103233785
1,Deaths,1,Global,3,Both,30,80-84 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,325.6181359019187,570.8197529187274,156.6572371271399
1,Deaths,1,Global,1,Male,30,80-84 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,0.43396669581476677,0.7369425412241196,0.20729459568260217
1,Deaths,1,Global,2,Female,30,80-84 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,0.32703191328805237,0.5823778929118962,0.15580559514656636
1,Deaths,1,Global,3,Both,30,80-84 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,0.37178210873017836,0.6517467795739983,0.17886705789789062
1,Deaths,1,Global,1,Male,31,85-89 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,81.09063091057668,139.22134208908508,38.76481530587491
1,Deaths,1,Global,2,Female,31,85-89 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,88.46934042146427,159.75896807925352,40.87100792042404
1,Deaths,1,Global,3,Both,31,85-89 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,169.559971332041,295.99335070562205,80.46031880051338
1,Deaths,1,Global,1,Male,31,85-89 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,0.47001814948501,0.8069558325386817,0.22468892584259167
1,Deaths,1,Global,2,Female,31,85-89 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,0.3107553184582083,0.5611655830767129,0.14356253840610608
1,Deaths,1,Global,3,Both,31,85-89 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,0.3708515511565256,0.6473791684373497,0.1759780554296453
1,Deaths,1,Global,1,Male,32,90-94 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,30.28690081638435,55.81101985585261,12.930411585203933
1,Deaths,1,Global,2,Female,32,90-94 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,36.88354631634795,71.60451416920219,14.779375129473005
1,Deaths,1,Global,3,Both,32,90-94 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,67.17044713273235,125.91979267449756,27.633419861473417
1,Deaths,1,Global,1,Male,32,90-94 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,0.519634655736601,0.9575539030859048,0.22184805283791711
1,Deaths,1,Global,2,Female,32,90-94 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,0.3058115404275178,0.5936925530922192,0.12253982944413909
1,Deaths,1,Global,3,Both,32,90-94 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,0.3754767979409135,0.7038803903951436,0.15446834804061862
1,Deaths,1,Global,1,Male,235,95+ years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,7.802613852595827,16.504202705717088,2.885131724485896
1,Deaths,1,Global,2,Female,235,95+ years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,12.924428916779567,28.82312967688189,4.132769008362166
1,Deaths,1,Global,3,Both,235,95+ years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,20.72704276937538,45.203830671476865,7.076201245530885
1,Deaths,1,Global,1,Male,235,95+ years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,0.5160315958669065,1.0915175634263525,0.19081030487974054
1,Deaths,1,Global,2,Female,235,95+ years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,0.32817555527639636,0.7318734659319278,0.10493877701532395
1,Deaths,1,Global,3,Both,235,95+ years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,0.38029117258443224,0.8293811115574835,0.12983120163588366
6,Incidence,1,Global,1,Male,16,55-59 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,3334.6032991050643,4591.512170357404,2183.4513986875736
6,Incidence,1,Global,2,Female,16,55-59 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,2955.039210245733,4103.029378768772,1898.371240578976
6,Incidence,1,Global,3,Both,16,55-59 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,6289.642509350799,8691.176970153912,4088.873883744287
6,Incidence,1,Global,1,Male,16,55-59 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,1.71247256473,2.35795323074,1.12130298008
6,Incidence,1,Global,2,Female,16,55-59 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,1.47014298735,2.04127236186,0.9444467460999999
6,Incidence,1,Global,3,Both,16,55-59 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,1.58938524592,2.19625017249,1.03325360918
6,Incidence,1,Global,1,Male,17,60-64 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,2424.1200296006928,3461.745073783606,1557.0022272997376
6,Incidence,1,Global,2,Female,17,60-64 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,2179.22594992786,3149.007452770776,1381.7646083467998
6,Incidence,1,Global,3,Both,17,60-64 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,4603.345979528554,6602.5560575731215,2953.291482608044
6,Incidence,1,Global,1,Male,17,60-64 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,1.55854958683,2.2256741780900002,1.00104992675
6,Incidence,1,Global,2,Female,17,60-64 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,1.32466937654,1.9141630262500002,0.8399226625999999
6,Incidence,1,Global,3,Both,17,60-64 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,1.43833052835,2.06299026512,0.92276559647
6,Incidence,1,Global,1,Male,18,65-69 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,1744.1818440661605,2573.397930369073,1149.0732390379171
6,Incidence,1,Global,2,Female,18,65-69 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,1594.4385127425455,2355.1055719065907,1026.9032023331204
6,Incidence,1,Global,3,Both,18,65-69 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,3338.620356808712,4926.978080342551,2189.255908493596
6,Incidence,1,Global,1,Male,18,65-69 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,1.32302133354,1.95200997714,0.8716111879099999
6,Incidence,1,Global,2,Female,18,65-69 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,1.1071803682399999,1.63538865469,0.71308304247
6,Incidence,1,Global,3,Both,18,65-69 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,1.21033723586,1.7861584707499998,0.79366254971
6,Incidence,1,Global,1,Male,19,70-74 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,1181.3189477571975,1743.7283718621852,793.1062896811854
6,Incidence,1,Global,2,Female,19,70-74 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,1098.1703089770992,1642.2717819659788,722.4081496228333
6,Incidence,1,Global,3,Both,19,70-74 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,2279.489256734298,3383.7770061757737,1513.4018601661396
6,Incidence,1,Global,1,Male,19,70-74 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,1.22554376937,1.80900801232,0.8227976649400001
6,Incidence,1,Global,2,Female,19,70-74 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,1.00337350585,1.50050678111,0.66004807434
6,Incidence,1,Global,3,Both,19,70-74 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,1.1074125001300001,1.6438932288199999,0.73523493595
6,Incidence,1,Global,1,Male,20,75-79 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,733.9110771391038,1034.6441321679536,492.6821864551503
6,Incidence,1,Global,2,Female,20,75-79 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,706.7329450703794,1006.1392301464894,470.1648117314993
6,Incidence,1,Global,3,Both,20,75-79 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,1440.644022209483,2046.454329335752,960.0156436723424
6,Incidence,1,Global,1,Male,20,75-79 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,1.22754858964,1.7305583534400002,0.82406621451
6,Incidence,1,Global,2,Female,20,75-79 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,0.9802436518100001,1.3955223116,0.65212195812
6,Incidence,1,Global,3,Both,20,75-79 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,1.0923535855500002,1.55170305075,0.72792203652
6,Incidence,1,Global,1,Male,30,80-84 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,429.3173419284801,600.0408312251564,283.59720285346475
6,Incidence,1,Global,2,Female,30,80-84 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,453.2967899396797,663.2298171176889,288.32086745075776
6,Incidence,1,Global,3,Both,30,80-84 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,882.6141318681596,1261.8243016185495,570.6314864968091
6,Incidence,1,Global,1,Male,30,80-84 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,1.17133841517,1.6371360009,0.77375932834
6,Incidence,1,Global,2,Female,30,80-84 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,0.89001797921,1.30220746028,0.56609877128
6,Incidence,1,Global,3,Both,30,80-84 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,1.00774529107,1.4407173556300001,0.65153182199
6,Incidence,1,Global,1,Male,31,85-89 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,207.2791802318036,274.89274097613907,153.4783522639625
6,Incidence,1,Global,2,Female,31,85-89 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,241.61080712571723,325.5357434800053,169.10932674640202
6,Incidence,1,Global,3,Both,31,85-89 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,448.88998735752085,599.7314293138361,323.1393788200656
6,Incidence,1,Global,1,Male,31,85-89 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,1.20143320659,1.59333545651,0.8895924264899999
6,Incidence,1,Global,2,Female,31,85-89 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,0.84867642229,1.14346917421,0.59400943239
6,Incidence,1,Global,3,Both,31,85-89 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,0.9817856584999999,1.31169714816,0.70675135726
6,Incidence,1,Global,1,Male,32,90-94 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,76.37748441411459,103.93717387455092,52.57916399184522
6,Incidence,1,Global,2,Female,32,90-94 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,99.18224404675534,139.9600158224168,66.36639272186311
6,Incidence,1,Global,3,Both,32,90-94 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,175.55972846086985,243.29879221104704,119.56174772147725
6,Incidence,1,Global,1,Male,32,90-94 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,1.3104142962699998,1.7832579798100001,0.90210470677
6,Incidence,1,Global,2,Female,32,90-94 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,0.8223470317899999,1.1604466574299999,0.55026185977
6,Incidence,1,Global,3,Both,32,90-94 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,0.98136319622,1.36001851025,0.66833948719
6,Incidence,1,Global,1,Male,1,<5 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,136186.53033633396,176466.58861402608,101104.60476395916
6,Incidence,1,Global,2,Female,1,<5 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,103941.6096249687,134934.12012268804,77812.686708625
6,Incidence,1,Global,3,Both,1,<5 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,240128.13996130283,311566.6169879866,178617.44110132637
6,Incidence,1,Global,1,Male,1,<5 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,40.0573082834,51.90510782803,29.73846467708
6,Incidence,1,Global,2,Female,1,<5 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,32.6662710868,42.40644880034,24.454598376790003
6,Incidence,1,Global,3,Both,1,<5 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,36.48411863984,47.33819793147,27.13842664727
6,Incidence,1,Global,1,Male,6,5-9 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,43560.96146923202,62891.567330426886,26147.8798300488
6,Incidence,1,Global,2,Female,6,5-9 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,34636.975662404366,50100.259193302525,20739.73724485605
6,Incidence,1,Global,3,Both,6,5-9 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,78197.93713163628,112997.1805674239,46733.90466438786
6,Incidence,1,Global,1,Male,6,5-9 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,12.28881704518,17.742100691559997,7.37647885889
6,Incidence,1,Global,2,Female,6,5-9 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,10.41471971952,15.064252793300001,6.23606843066
6,Incidence,1,Global,3,Both,6,5-9 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,11.38163610267,16.44663321081,6.8020758099
6,Incidence,1,Global,1,Male,7,10-14 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,20998.868994006287,32829.47213739943,12525.795267549098
6,Incidence,1,Global,2,Female,7,10-14 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,17150.910884195095,26833.57803221249,10147.332584013246
6,Incidence,1,Global,3,Both,7,10-14 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,38149.77987820138,59820.912779261416,22714.760170531204
6,Incidence,1,Global,1,Male,7,10-14 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,6.10947470697,9.55150630846,3.644292909
6,Incidence,1,Global,2,Female,7,10-14 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,5.3110952538200005,8.30951136602,3.1423083176000004
6,Incidence,1,Global,3,Both,7,10-14 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,5.72273059007,8.97355026899,3.40737098062
6,Incidence,1,Global,1,Male,8,15-19 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,13048.644989507786,19685.84975828134,8380.081272926021
6,Incidence,1,Global,2,Female,8,15-19 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,11087.91583704699,16815.030946914267,7080.853304958815
6,Incidence,1,Global,3,Both,8,15-19 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,24136.560826554785,36501.17401967842,15450.8650206967
6,Incidence,1,Global,1,Male,8,15-19 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,4.07350197237,6.14549233906,2.6160783454
6,Incidence,1,Global,2,Female,8,15-19 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,3.65154521961,5.53763635783,2.33191308596
6,Incidence,1,Global,3,Both,8,15-19 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,3.86816337133,5.84973581647,2.47618003898
6,Incidence,1,Global,1,Male,9,20-24 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,10714.070028823558,15657.873397758896,7312.0722458242335
6,Incidence,1,Global,2,Female,9,20-24 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,9492.630294666098,13940.907398245232,6476.916143586859
6,Incidence,1,Global,3,Both,9,20-24 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,20206.700323489647,29575.33250186365,13767.963378900262
6,Incidence,1,Global,1,Male,9,20-24 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,3.5312638225099997,5.16069819575,2.40999509241
6,Incidence,1,Global,2,Female,9,20-24 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,3.2315113543,4.745807974,2.20489236483
6,Incidence,1,Global,3,Both,9,20-24 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,3.38381059149,4.95268013899,2.30558080037
6,Incidence,1,Global,1,Male,10,25-29 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,10164.503597278352,14264.415929301533,6951.023387762867
6,Incidence,1,Global,2,Female,10,25-29 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,9215.965705508495,12956.192684066602,6279.002459628393
6,Incidence,1,Global,3,Both,10,25-29 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,19380.46930278685,27143.533662057765,13266.843964233043
6,Incidence,1,Global,1,Male,10,25-29 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,3.4182950328899997,4.7970844470200005,2.33761034098
6,Incidence,1,Global,2,Female,10,25-29 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,3.16713706503,4.45249465792,2.15782719432
6,Incidence,1,Global,3,Both,10,25-29 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,3.29407541197,4.61355426606,2.25494975453
6,Incidence,1,Global,1,Male,11,30-34 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,9791.841799039685,13552.443493220882,6671.405699538535
6,Incidence,1,Global,2,Female,11,30-34 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,8820.383763501384,12202.655983850267,5934.777637509955
6,Incidence,1,Global,3,Both,11,30-34 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,18612.22556254107,25713.90781659492,12628.951936512847
6,Incidence,1,Global,1,Male,11,30-34 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,3.20466835485,4.43543591542,2.18341382208
6,Incidence,1,Global,2,Female,11,30-34 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,2.95064330099,4.08209961136,1.9853344648600002
6,Incidence,1,Global,3,Both,11,30-34 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,3.07904648311,4.25388770213,2.08922516627
6,Incidence,1,Global,1,Male,12,35-39 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,9327.421561624653,13336.958662208905,6082.875323673654
6,Incidence,1,Global,2,Female,12,35-39 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,8270.025795369436,11881.90686489589,5387.647951936971
6,Incidence,1,Global,3,Both,12,35-39 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,17597.447356994115,25216.75181769754,11463.75916016981
6,Incidence,1,Global,1,Male,12,35-39 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,3.2951707945,4.71165116541,2.1489446982400002
6,Incidence,1,Global,2,Female,12,35-39 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,2.97694183086,4.2771022064099995,1.93937902431
6,Incidence,1,Global,3,Both,12,35-39 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,3.13754872534,4.49603774444,2.04393865831
6,Incidence,1,Global,1,Male,13,40-44 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,7871.896563002429,11141.095215178022,5131.700638838571
6,Incidence,1,Global,2,Female,13,40-44 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,6765.773313455055,9660.66007213208,4442.066228397649
6,Incidence,1,Global,3,Both,13,40-44 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,14637.669876457488,20769.36913450159,9570.822423027364
6,Incidence,1,Global,1,Male,13,40-44 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,3.12177480676,4.41824788781,2.03508946567
6,Incidence,1,Global,2,Female,13,40-44 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,2.7271462509099997,3.89401649692,1.7905069679099999
6,Incidence,1,Global,3,Both,13,40-44 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,2.92606628616,4.1517913248600005,1.9132048378700002
6,Incidence,1,Global,1,Male,14,45-49 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,5985.635995688384,8546.1330643829,3885.736890376312
6,Incidence,1,Global,2,Female,14,45-49 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,5066.769602402305,7209.351976161338,3302.5744327105867
6,Incidence,1,Global,3,Both,14,45-49 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,11052.405598090678,15729.73117206074,7187.022452609681
6,Incidence,1,Global,1,Male,14,45-49 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,2.51643169224,3.5928947408,1.63360943861
6,Incidence,1,Global,2,Female,14,45-49 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,2.15019275305,3.0594437066899998,1.40151855499
6,Incidence,1,Global,3,Both,14,45-49 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,2.33417056423,3.32198046472,1.51783574213
6,Incidence,1,Global,1,Male,15,50-54 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,4490.490610892277,6548.369766177319,3033.245011204908
6,Incidence,1,Global,2,Female,15,50-54 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,3871.737140913366,5599.342965874195,2555.9810412824468
6,Incidence,1,Global,3,Both,15,50-54 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,8362.227751805647,12140.23631493307,5596.924660189472
6,Incidence,1,Global,1,Male,15,50-54 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,2.02292197302,2.9499763467599998,1.36644712447
6,Incidence,1,Global,2,Female,15,50-54 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,1.73665226682,2.51156297561,1.14647511123
6,Incidence,1,Global,3,Both,15,50-54 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,1.87947758922,2.72861523975,1.25795359558
6,Incidence,44634,High-middle SDI,1,Male,16,55-59 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,176.73848317522143,304.8697870161388,89.38334493011364
6,Incidence,44634,High-middle SDI,2,Female,16,55-59 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,177.27784720672696,303.84837190854853,85.4710602535799
6,Incidence,44634,High-middle SDI,3,Both,16,55-59 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,354.0163303819481,609.2800796452209,175.90026394284598
6,Incidence,44634,High-middle SDI,1,Male,16,55-59 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,0.40110599214,0.6918985395699999,0.20285449215999998
6,Incidence,44634,High-middle SDI,2,Female,16,55-59 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,0.38644052646000004,0.66234629229,0.18631477109
6,Incidence,44634,High-middle SDI,3,Both,16,55-59 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,0.39362554359999996,0.67744954674,0.19558091272
6,Incidence,44634,High-middle SDI,1,Male,17,60-64 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,142.83620804461194,244.39180584887043,75.64745063935581
6,Incidence,44634,High-middle SDI,2,Female,17,60-64 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,146.55857390511648,254.7200960105974,74.36865157434565
6,Incidence,44634,High-middle SDI,3,Both,17,60-64 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,289.39478194972827,496.6264358274277,151.6792687102519
6,Incidence,44634,High-middle SDI,1,Male,17,60-64 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,0.40870714869999997,0.69929522423,0.21645529716000003
6,Incidence,44634,High-middle SDI,2,Female,17,60-64 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,0.38582658093000005,0.67057000569,0.1957811256
6,Incidence,44634,High-middle SDI,3,Both,17,60-64 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,0.3967904383,0.68092665602,0.20796810193999998
6,Incidence,44634,High-middle SDI,1,Male,18,65-69 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,126.43796476384944,211.45214411238257,67.80962718912576
6,Incidence,44634,High-middle SDI,2,Female,18,65-69 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,135.86826878141966,226.13609061302785,71.12786809951058
6,Incidence,44634,High-middle SDI,3,Both,18,65-69 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,262.306233545269,436.3196394961873,137.57210565932195
6,Incidence,44634,High-middle SDI,1,Male,18,65-69 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,0.40865565786999997,0.68342696928,0.21916508906999999
6,Incidence,44634,High-middle SDI,2,Female,18,65-69 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,0.38311195997999997,0.63764292925,0.20056144972
6,Incidence,44634,High-middle SDI,3,Both,18,65-69 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,0.39501361062999996,0.6570648125899999,0.2071733235
6,Incidence,44634,High-middle SDI,1,Male,19,70-74 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,90.53443206964842,148.97991515721066,47.27663842373147
6,Incidence,44634,High-middle SDI,2,Female,19,70-74 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,101.29235134968695,168.04851448541123,55.17631952029048
6,Incidence,44634,High-middle SDI,3,Both,19,70-74 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,191.8267834193356,315.54025549398256,101.30813418315
6,Incidence,44634,High-middle SDI,1,Male,19,70-74 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,0.41216675469,0.67824546685,0.21523146704
6,Incidence,44634,High-middle SDI,2,Female,19,70-74 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,0.37678860392,0.62510904645,0.20524558987
6,Incidence,44634,High-middle SDI,3,Both,19,70-74 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,0.39269691964,0.64595612847,0.20739227088
6,Incidence,44634,High-middle SDI,1,Male,20,75-79 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,53.86203575280989,89.87758101127105,28.12557035478516
6,Incidence,44634,High-middle SDI,2,Female,20,75-79 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,62.80396251031581,105.11804723004806,32.29948948542257
6,Incidence,44634,High-middle SDI,3,Both,20,75-79 years,959,Invasive Non-typhoidal Salmonella (iNTS),1,Number,2021,116.66599826312572,193.1365382285099,61.21693637037274
6,Incidence,44634,High-middle SDI,1,Male,20,75-79 years,959,Invasive Non-typhoidal Salmonella (iNTS),3,Rate,2021,0.41546249636,0.69326685581,0.21694537734999997
